Date,BCOMTR,LBUSTRUU,LC07TRUU,LD01TRUU,LG30TRUU,LMBITR,LT01TRUU,LUICTRUU,LULCTRUU,M1CXBRU,M1USMVOL,M2US000$,M2USEV,M2USRWGT,M2USSNQ,MID,MXEA,MXEF,MXUSMVOL,MXWD,MXWOUIM,NDDUE15X,NDDUJN,NDDUNA,NDDUPXJ,NDDUUK,NDDUUS,NDDUWXUS,NDUEEGF,RU10GRTR,RU10VATR,RU20GRTR,RU20INTR,RU20VATR,RUMCINTR,RUMRINTR,RUTPINTR,S5COND,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5INFT,S5MATR,S5TELS,S5UTIL,SPX,SPXT
3/30/01,172.151,958.93,242.8699,868.29,324.8245,542.6407,171.01,1178.51,1212.73,461.82,1034.94,481.08,314.12,583.55,1092.01,459.92,1282.99,313.14,956.7,253.12,526.77,2641.975,3441.572,2566.464,1280.999,2843.553,2404.759,2426.891,94.497,391.1043,465.835,1721.996,1771.069,2535.78,2795.18,566.0476,2368.0901,236.7704,213.79,224.76,357.39,376.44,255.02,353.1,123.42,192.48,199.51,1160.33,1619.54
4/2/01,171.482,958.2,242.6953,868.34,324.7442,542.63,171.04,1177.75,1211.93,458.39,1025.3,478.1,310.58,579.62,1083.07,450.34,1272.4,308.08,947.91,250.47,522.85,2624.683,3382.514,2536.339,1279.424,2832.233,2374.716,2408.514,92.987,380.6541,463.072,1657.665,1728.688,2499.78,2755.13,552.051,2334.1899,233.309,212.89,219.63,358.53,366.6,254.18,343.24,122.98,191.03,199.9,1145.87,1599.36
4/3/01,172.966,959.17,242.8859,869.38,324.017,542.3762,171.23,1178.44,1209.92,453.45,1002.9,460.79,301.59,565.33,1048.61,435.69,1256.76,300.85,924.73,244.31,517.21,2554.503,3465.579,2446.452,1275.852,2767.384,2290.212,2376.766,90.819,362.3275,450.319,1584.845,1678.586,2453.82,2669.9,536.8091,2246.98,224.7865,208.83,214.72,347.45,359.15,244.87,320.85,120.85,183.65,197.79,1106.46,1544.35
4/4/01,175.698,960.13,243.0683,869.24,322.9912,542.0196,171.38,1179.78,1210.29,460.17,1001.68,459.37,301.92,567.99,1047.87,433.7,1278.36,297.01,925.69,245.69,524.82,2610.248,3510.913,2440.366,1267.624,2819.353,2283.843,2416.495,89.666,359.8595,449.557,1574.411,1673.817,2453.19,2667.67,533.3528,2236.48,226.9004,210.83,218.53,338.07,363.74,245.78,313.94,123.99,183.68,195.41,1103.25,1540.17
4/5/01,176.556,958.62,242.7281,868.49,323.2048,541.8091,171.25,1177.56,1207.23,467.01,1027.67,476.83,311.94,581.93,1091.58,456.25,1298.39,302.06,952.08,252.95,532.6,2659.984,3562.936,2546.395,1278.867,2850.433,2385.868,2454.345,91.192,385.3823,462.664,1679.256,1748.5,2525.65,2768.42,552.9708,2344.1899,236.5365,210.61,224.56,350.65,372.86,257.27,347.84,128.06,191.7,196.43,1151.44,1607.46
4/6/01,175.436,962.47,243.6493,869.55,323.5475,542.0433,171.56,1181.93,1215.78,468.11,1013.72,468.4,303.84,570.19,1071.39,447.44,1301.44,304.98,937.51,250.92,533.76,2661.316,3571.663,2498.391,1290.06,2865.279,2339.87,2459.213,92.165,375.1414,454.838,1636.341,1709.17,2474.32,2708.78,544.2568,2296.02,235.2153,208.56,226.41,341.67,371.41,252.43,330.37,125.48,187.14,190.01,1128.43,1575.71
4/9/01,176.377,961.38,243.4135,869.69,324.0182,542.2074,171.55,1180.42,1210.23,468.01,1020.2,473.62,306.46,577.62,1075.94,453.38,1301.6,303.4,944.96,251.95,533.64,2698.236,3438.691,2520.227,1264.647,2915.907,2359.864,2461.029,91.697,378.2162,458.758,1665.902,1736.666,2510.68,2746.49,550.2516,2311.24,234.949,207.29,230.41,343.41,376.81,256.86,331.39,127.82,189.27,194.55,1137.59,1588.5
4/10/01,178.352,956.02,242.1606,867.9,323.9471,540.5516,171.22,1174.25,1194.96,470.33,1037.39,486.83,312.75,589.76,1099.98,467.47,1308.18,306.43,961.33,255.98,536.26,2722.992,3395.469,2586.981,1270.073,2960.829,2421.578,2476.792,92.616,393.3675,468.484,1724.715,1777.043,2547.69,2824.05,560.9743,2378.05,238.4693,207,234.39,352.28,374.53,265.6,355.75,133.23,194.95,201.55,1168.38,1631.69
4/11/01,178.273,955.38,241.9857,867.07,323.6203,539.6485,171.05,1173.09,1197.72,472.47,1023.92,481.7,311.43,583.03,1094.47,466.99,1313.29,310.72,949.74,256.21,538.61,2719.821,3464.91,2578.902,1301.936,2940.929,2414.717,2485.506,93.919,396.9175,464.658,1731.105,1766.965,2516.03,2811.99,559.8458,2377.5801,237.0245,203.93,229.26,354.6,365.86,261.7,368.36,131.5,192.86,200.87,1165.89,1628.23
4/12/01,178.662,954.17,241.6842,866.45,323.375,539.7348,170.89,1170.88,1197.59,477.85,1033.44,487.34,314.14,587.48,1107.76,474.98,1326.52,312.45,958.38,259.26,544.64,2748.814,3526.002,2615.599,1318.075,2943.693,2448.733,2511.886,94.474,407.112,468.734,1768.124,1789.656,2532.58,2849.92,566.0222,2416.5901,238.1633,205.81,230.68,357.96,372.72,267.81,381.21,131.94,194.1,200.27,1183.5,1652.83
4/16/01,180.461,949.95,240.6543,865.01,322.6029,538.429,170.64,1165.96,1187.61,473.45,1037.97,487.06,313.3,589.15,1106.36,470.43,1313.91,310.32,961.75,257.74,539.62,2721.267,3469.477,2608.871,1388.693,2931.328,2443.181,2488.008,93.832,401.4281,470.252,1742.527,1773.548,2520.1,2840.28,562.2192,2406.8999,238.3408,207.32,236.68,356.01,374.54,266.94,368.51,132.61,195,203.59,1179.68,1647.5
4/17/01,179.061,953.28,241.4466,866.42,322.6765,537.7432,170.91,1170.05,1193.9,471.21,1052.93,495.29,315.74,596.01,1118.74,475.48,1306.76,310.02,972.77,258.54,537.01,2696.782,3474.829,2637.572,1300,2926.121,2470.271,2476.358,93.748,407.3082,474.196,1762.159,1791.936,2544.56,2872.08,568.191,2433.03,240.252,207.87,237.46,357.94,384.7,269.95,371.56,131.99,197.14,208.24,1191.81,1664.44
4/18/01,179.096,957.66,242.4981,869.18,322.8735,537.026,171.42,1176.75,1199.92,481.33,1075.74,508.72,328.83,611.45,1160.32,491.58,1334.59,319.49,995.46,266.37,548.41,2747.179,3601,2737.785,1305.061,2973.155,2564.353,2531.012,96.62,432.9094,484.879,1839.62,1834.945,2568.17,2966.79,577.9813,2532.96,257.7524,206.05,236.26,373.57,380.68,282.67,409.35,136.81,199.02,207.7,1238.16,1729.26
4/19/01,178.141,953.42,241.4319,868.66,321.5127,536.5905,171.33,1172.38,1189.39,489.73,1081.17,515.94,333,611.88,1178.19,497.78,1355.39,324.23,1000.3,270.26,557.97,2792.548,3658.455,2775.394,1355.541,2995.131,2599.424,2570.714,98.064,446.7623,485.445,1878.624,1858.205,2584.02,2979.98,584.2247,2576.71,258.7881,207.93,232.71,375.28,375.18,284.64,438.91,135.35,199.66,203.44,1253.7,1750.98
4/20/01,177.281,954.11,241.4937,869.38,319.751,536.0712,171.42,1172.95,1190.04,489.82,1071.53,510.87,330.18,606.47,1165.8,493.38,1356.11,319.11,992.56,269.02,558.07,2804.618,3618.397,2753.942,1362.479,3006.033,2578.574,2571.942,96.517,444.2603,480.249,1854.557,1835.85,2554.5,2955.28,581.6119,2554.54,256.0199,206.2,235.31,368.71,371.89,281.99,437.8,134.18,195.66,202.15,1242.98,1736.02
4/23/01,176.804,957.39,242.1455,871.27,317.4462,536.3277,171.79,1176.81,1196.3,486.49,1065.31,502.2,325.5,603.38,1150.89,486.34,1345.21,317.57,986.71,265.9,554.18,2759.327,3634.945,2711.721,1347.525,2999.949,2539.466,2550.398,96.061,429.9664,477.839,1814.468,1813.738,2542.64,2923.1,576.9045,2507.26,253.5744,206.59,241.44,363.98,372.06,277.77,412.12,133.66,192.84,206.54,1224.36,1710.01
4/24/01,175.648,957.06,242.1427,871.62,318.6947,536.5899,171.8,1177.2,1194.16,485.46,1057.46,497.54,323.17,601.93,1136.05,483.71,1343.61,317.98,977.92,264.08,553,2772.504,3615.585,2677.731,1338.611,2975.227,2507.589,2546.148,96.187,420.8151,475.148,1810.204,1818.761,2559.58,2908.75,579.6415,2470.5901,248.1933,205.46,241.19,362.19,366.53,274.73,400.92,134.12,192.67,207.52,1209.47,1689.23
4/25/01,176.025,955.46,241.7748,870.86,318.9349,536.6025,171.6,1175.79,1194.53,487.57,1071.04,506.62,326.7,607.44,1155.31,494.17,1347.2,318.98,992,266.67,555.32,2778.89,3645.663,2722.557,1334.055,2974.761,2550.111,2554.476,96.493,429.39,481.763,1863.728,1859.708,2603.6,2949.77,589.7181,2513.7,252.7203,209.82,245.21,365.84,374.1,280.75,406.04,133.87,197.86,207.86,1228.75,1716.17
4/26/01,178.057,958.74,242.6253,871.77,320.463,537.147,171.74,1180.37,1206.4,492.46,1079.88,509.5,328.26,614.12,1159.36,499.5,1360.88,322.33,999.84,268.66,560.86,2812.545,3684.793,2735.909,1340.223,2995.245,2563.2,2579.322,97.521,429.0755,485.749,1883.17,1878.87,2630.17,2974.78,595.6978,2521.71,255.6618,210.74,248.11,367.65,378.09,286.36,396.97,137.55,199.34,211.13,1234.52,1724.38
4/27/01,177.511,954.1,241.626,870.26,322.0451,536.6026,171.44,1174.29,1195.28,492.88,1094.74,517.21,333.98,619.97,1176.7,506.86,1364.53,323.73,1011.03,270.87,561.23,2821.829,3667.907,2772.464,1341.415,3027.851,2598.518,2586.801,97.948,437.6298,491.789,1913.923,1904.243,2660.02,3014.8,604.1232,2562.71,258.7731,213.22,248.26,375.6,383.85,290.28,406.81,138.16,201.82,210.56,1253.05,1750.32
4/30/01,178.208,954.95,241.7904,871.62,321.3995,536.7636,171.46,1176.24,1202.63,494.68,1092.39,516.06,333.04,619.57,1173.76,510.31,1369.47,327.71,1008.38,271.09,563.26,2839.51,3675.389,2765.023,1354.514,3021.964,2591.423,2595.735,99.155,440.5685,488.68,1932.814,1909.619,2653.15,3034.23,608.6804,2554.29,257.0331,211.85,247.02,370.16,386.44,286.1,412.85,137.19,199.91,210.96,1249.46,1745.39
5/1/01,179.322,957.07,242.2786,872.49,321.3389,536.7746,171.61,1178.85,1208.64,501.34,1103.53,521.61,335.24,622.93,1188.94,514.44,1386.4,327.66,1019.35,274.47,570.81,2854.393,3837.028,2803.446,1362.748,3007.128,2628.593,2626.842,99.15,449.1289,493.267,1955.977,1930.031,2678.84,3054.01,615.1017,2595.1699,262.2532,216.91,246.76,373.82,387.11,286.99,424.45,138,205.51,210.48,1266.44,1769.12
5/2/01,177.829,958.07,242.5628,872.18,322.4804,537.22,171.54,1179.1,1213.31,502.53,1096.77,520.85,333.46,622.06,1190.73,514,1385.82,331.06,1014.4,274.78,572.02,2841.512,3873.226,2807.797,1375.855,2995.574,2631.609,2627.932,100.195,454.1235,491.411,1972.401,1934.955,2673.44,3053.75,618.707,2604.0701,262.5599,215.15,237.64,375.86,384.24,287.32,435.42,138.72,203.9,205.74,1267.43,1770.66
5/3/01,178.934,961.59,243.4653,872.97,323.9563,538.8042,171.7,1183.44,1224.26,498.73,1086.09,514.11,328.52,614.87,1173.76,506.04,1371.98,331.43,1005.15,271.5,567.66,2797.508,3903.625,2766.175,1382.105,2928.344,2591.962,2601.938,100.308,441.5209,488.186,1936.146,1911.519,2654.29,3002.6,613.05,2564.3401,259.3836,214.46,236.22,375.24,380.17,284.09,417.65,137.24,200.43,203.18,1248.58,1744.54
5/4/01,178.789,962.82,243.7879,874.31,324.52,539.5134,171.94,1185.21,1223.98,500.71,1097.46,521.25,331.86,621.64,1192.44,517.17,1378.9,329.55,1016.31,274.03,569.88,2807.156,3904.271,2806.314,1362.44,2989.831,2631.013,2614.957,99.753,449.9342,493.679,1962.127,1940.015,2696.94,3040.4,620.0224,2603.3101,261.8231,216.37,240.54,379.97,385.38,289.03,426.69,139.91,201.66,205.53,1266.61,1769.78
5/7/01,177.496,962.61,243.7954,875.26,325.5053,539.8431,172.11,1185.24,1220.65,502.97,1096.37,517.74,330.78,620.33,1192.01,513.09,1383.27,330.06,1015.06,274.14,572.39,2815.41,3920.785,2800.502,1371.068,2995.551,2625.236,2623.19,99.964,447.4415,493.164,1950.525,1927.324,2677.98,3028.79,619.8029,2596.3701,260.3753,215.96,241.31,377.24,386.87,289.38,423.74,138.64,204.21,203.5,1263.51,1765.49
5/8/01,177.062,962.13,243.6787,875.7,325.2362,540.0975,172.19,1184.94,1215.19,497.79,1092.51,515.14,329.27,619.09,1192.96,513.19,1368.6,328.56,1011.19,272.5,566.47,2792.3,3827.461,2794.683,1367.929,2988.179,2619.31,2596.903,99.512,449.5183,490.247,1958.871,1935.909,2690.28,3030.52,624.1163,2590.8999,259.3029,214.78,241.56,374.1,385.26,288.72,429.88,138.81,200.62,200.89,1261.2,1762.41
5/9/01,177.662,964.14,244.1424,876.35,325.1264,541.0729,172.31,1186.97,1219.52,493.8,1091.26,516.47,328.09,620.03,1186.44,511.22,1357.28,328.33,1010.99,270.9,561.89,2771.094,3773.869,2782.604,1369.925,2972.097,2607.061,2577.105,99.472,444.1009,490.596,1951.029,1929.777,2683.51,3027.73,624.786,2575.3999,257.7656,214.99,245.72,372.8,386.73,288.63,418.8,140.37,198.08,204.29,1255.54,1754.72
5/10/01,177.719,960.06,243.2012,875.15,325.4372,541.5532,172.09,1182.19,1209.64,496.96,1093.29,514.82,328.33,624.02,1186.2,511.82,1370.46,328.15,1013.82,271.99,565.44,2820.903,3728.828,2782.09,1389.423,3017.436,2605.876,2601.827,99.435,441.5065,491.811,1949.528,1931.533,2689.45,3030.45,626.5856,2571.05,263.4619,216.01,243.27,373.74,382.52,291.43,412.19,142.38,197.54,203.85,1255.18,1754.46
5/11/01,177.305,952.03,241.2304,872.4,323.6571,540.1187,171.58,1172.87,1192.99,493.2,1089.26,511.9,325.54,621.79,1179.83,508.71,1359.75,326.97,1007.78,269.89,561.09,2788.505,3737.779,2759.876,1388.693,2979.846,2586.15,2580.709,99.078,437.3956,488.735,1931.568,1919.158,2678.08,3014.22,625.235,2549.79,263.2791,214.55,241.41,369.33,381.59,288.21,406.72,140.06,196.88,205.07,1245.67,1741.33
5/14/01,177.465,955.23,241.979,874,323.6213,540.2803,171.86,1177.21,1199.85,485.47,1093.26,514.33,325.88,624.43,1181.74,507.94,1335.01,323.23,1012.7,267.99,552.23,2757.216,3676.955,2768.133,1368.475,2871.631,2594.68,2535.791,97.951,435.2951,492.308,1920.737,1916.346,2682.71,3017.04,625.711,2556.54,263.342,214.79,245.17,373.13,383.59,290.98,400.26,141.44,198.14,206.32,1248.92,1746.01
5/15/01,178.295,954.21,241.7528,874.56,323.7377,540.1021,171.94,1176.69,1197.39,491.09,1091.36,514.98,326.66,624.99,1186.33,512.28,1351.84,321.62,1011.41,269.38,558.64,2786.114,3699.375,2768.202,1372.925,2952.998,2593.9,2567.45,97.483,434.5909,493.431,1931.595,1928.216,2700.44,3028.11,629.4832,2555.6499,260.9931,213.51,248.11,375.71,383.38,292.75,399.68,142.4,198.5,203.24,1249.44,1746.75
5/16/01,178.293,955.96,242.2214,875.05,324.8995,540.2143,172.03,1178.57,1203.24,491.19,1119.19,529.72,334.97,640.58,1220.28,524.76,1352,323.19,1037.62,273.32,558.57,2799.438,3631.269,2845.895,1375.23,2986.526,2667.937,2570.176,97.962,451.0068,504.903,1970.569,1958.384,2733.31,3107.8,636.7391,2633.0701,266.5504,218.97,249.44,385.43,396.05,303.2,416.46,149.47,202.98,204.42,1284.99,1796.72
5/17/01,179.07,957.04,242.5078,874.35,325.5532,540.5183,171.87,1179.36,1211.7,496.45,1119.79,530.73,334.82,643.71,1219.88,532.82,1365.49,332.06,1039.65,275.24,564.5,2821.875,3698.79,2853.139,1398.769,2996.219,2673.535,2596.474,100.682,455.3269,504.606,2018.723,1988.157,2755.37,3139.32,645.115,2637.0901,270.123,216.94,250.26,383.04,400.09,304.96,419.53,150.86,199.53,204.01,1288.49,1801.63
5/18/01,182.031,957.91,242.747,873.83,326.1907,541.162,171.75,1180.29,1216.45,495.82,1122.1,530.12,335.09,644.43,1220.03,532.02,1363.4,333.5,1041.88,275.38,563.67,2829.349,3667.598,2858.45,1384.979,2997.232,2678.133,2593.906,101.122,456.3932,505.916,2029.662,1994.183,2758.55,3145.52,647.9736,2644.1101,270.9151,216.92,254.66,381.86,396.73,307.78,420.55,150.16,201.91,207.47,1291.96,1806.83
5/21/01,181.225,958.43,242.9078,874.29,326.9198,541.3991,171.82,1180.6,1216.9,499.16,1132.56,537.37,336.86,650.59,1236.48,547.06,1373.25,335.4,1051.39,278.29,567.26,2834.531,3726.51,2897.91,1405.206,3024.662,2716.496,2612.842,101.708,471.7763,508.967,2091.655,2032.128,2785.99,3207.77,658.6703,2689.1101,277.1773,215.51,253.13,386.46,398.21,310.81,443.05,150.99,201.97,208.94,1312.83,1836.02
5/22/01,180.233,958.41,242.9237,874.96,327.0245,541.5258,171.92,1181,1214.86,498.57,1126.78,535.39,336.07,649.84,1230.48,545.62,1371.14,337.03,1048.03,277.88,566.57,2826.246,3726.278,2891.937,1402.402,3025.285,2709.793,2610.034,102.22,470.007,508.369,2101.471,2037.413,2788.54,3208.1,661.0477,2680.8201,276.9351,212.99,250.84,391.36,393.92,308.67,443.16,147.88,200.35,208.7,1309.38,1831.2
5/23/01,179.803,958.71,242.9932,875.85,326.851,541.6351,172.06,1182.3,1214.65,496.09,1114.82,527.44,332.04,643.63,1213.38,532.91,1362.38,338.32,1037.06,275.04,563.69,2788.348,3783.525,2849.368,1395.958,2979.806,2669.126,2593.525,102.616,458.1612,503.377,2048.651,1998.689,2749.37,3152.45,653.0084,2637.6799,271.7944,214.01,246.25,388.46,388.31,302.84,430.06,145.66,196.83,209.51,1289.05,1802.84
5/24/01,178.101,955.03,242.1359,875.1,326.7967,541.6889,171.89,1178.05,1205.09,494.79,1116.32,529.92,334.78,643.38,1217.63,534.62,1358.33,337.12,1037.82,275.15,562.18,2787.997,3768.601,2859.583,1388.61,2957.653,2679.333,2585.977,102.254,461.2702,504.008,2063.157,2010.692,2763.52,3157.53,659.3422,2648.96,272.58,215.29,246.38,390.05,388.45,302.76,435.66,141.95,197.3,207.73,1293.17,1808.64
5/25/01,176.584,955.31,242.1923,875.75,326.6046,541.6431,171.99,1178.83,1205.77,491.77,1106.34,523.64,331.91,639.06,1207.69,533.01,1349.59,335.56,1028.91,272.71,558.69,2760.278,3734.724,2827.232,1388.335,2966.16,2648.357,2569.592,101.779,454.0811,499.977,2058.872,2003.762,2750.96,3137.19,658.992,2614.95,268.8305,214.06,246.38,385.77,385.88,297.09,427.31,142.28,196.58,203.06,1277.89,1787.28
5/29/01,175.479,955.4,242.211,876.61,326.6496,541.9632,172.07,1179.52,1206.7,489.35,1100.94,519.47,331.35,637.26,1199.55,525.56,1342.66,334.58,1026.98,271.01,555.8,2736.559,3747.363,2806.226,1379.887,2948.923,2627.818,2557.652,101.502,443.8141,500.117,2017.065,1979.282,2735.24,3105.04,653.7578,2591.03,265.5256,216.23,246.26,385.6,390.64,296.14,409.7,143.58,196.41,201.14,1267.93,1773.46
5/30/01,174.629,955.66,242.312,876.88,327.0512,542.0016,172.1,1180,1208.04,483.24,1096.4,512.71,327.09,631.42,1179.77,514.92,1325.61,331.16,1019.1,267.28,548.76,2707.787,3669.865,2764.643,1365.851,2925.872,2589.319,2525.077,100.485,430.9277,496.278,1960.156,1946.509,2715.22,3057.53,644.9395,2546.8201,262.773,216.03,246.84,382.33,390,293.01,388,140.7,192.47,200.81,1248.08,1746.11
5/31/01,174.471,960.71,243.5329,878.35,327.6399,542.5391,172.39,1185.18,1219.13,480.53,1103.55,516.65,330.19,635.98,1184.64,521.59,1317.21,330.54,1025.23,267.37,545.63,2681.479,3666.577,2781.82,1342.111,2921.435,2605.836,2510.291,100.303,434.0847,499.658,1977.584,1956.557,2721.38,3090.75,648.9619,2561.3899,264.0764,215.65,247.37,384.33,390.42,294.39,392.18,142.17,196.71,203.44,1255.82,1757.09
6/1/01,174.64,962.59,243.9636,878.55,327.3988,543.3039,172.36,1186.96,1228.06,479.88,1104.12,516.85,331.02,636.83,1189.24,526.94,1313.59,329.44,1025.58,267.68,544.81,2671.062,3657.702,2795.157,1346.047,2916.698,2616.523,2506.501,99.971,438.9627,499.763,1999.548,1977.127,2748.73,3102.25,655.9174,2574.51,264.4296,215.51,247.26,383.43,394.71,294.74,399.2,142.68,195.82,201.21,1260.67,1763.87
6/4/01,174.049,964.28,244.4807,879.38,329.5898,543.9422,172.48,1189.46,1231.93,481.04,1109.23,519.99,331.84,638.83,1196.85,530.78,1317.92,330.48,1031.25,268.86,546.12,2681.272,3648.302,2810.477,1358.273,2938.131,2630.885,2515.069,100.294,440.4235,502.736,2022.962,1999.244,2778.34,3109.71,661.5777,2589.1699,263.2912,215.58,252.14,386.92,398.82,296.61,400.25,143.82,195.82,200.73,1267.11,1772.92
6/5/01,174.302,967.17,245.1951,880.86,330.1737,544.6811,172.68,1194.08,1237.76,482.95,1114.08,522.06,335.83,643.7,1214.53,539.99,1325.88,329.2,1037.05,271.1,548.24,2716.547,3613.186,2842.573,1368.045,2961.873,2662.88,2528.938,99.918,451.2752,506.097,2074.36,2035.35,2812.5,3153.44,671.3253,2625.8401,266.2051,216.34,253.12,389.79,402.05,298.01,418.08,145.26,198.22,196.13,1283.57,1795.96
6/6/01,173.579,967.46,245.2713,881.01,330.2664,545.6177,172.69,1194.74,1239.59,480.42,1104.63,517.01,333.89,638.41,1200.19,534,1318.01,330.71,1026.63,269.02,545.27,2701.097,3606.573,2813.552,1378.985,2920.72,2635.008,2514.728,100.38,446.9656,500.85,2060.201,2020.223,2790.24,3125.19,668.1439,2598.5701,264.0786,214.92,245.84,385.65,398.59,295.17,414.56,143.85,195.66,193.98,1270.03,1777.25
6/7/01,173.322,965.74,244.8969,880.91,330.7394,545.6844,172.71,1193.07,1233.36,482.43,1107.51,516.3,334.77,638.8,1207.48,535.58,1321.59,331.38,1029.23,270.04,547.54,2701.338,3626.288,2827.078,1394.273,2930.014,2648.106,2521.42,100.594,454.1686,499.893,2071.892,2028.893,2799.14,3134.22,671.4109,2615.71,265.4202,214.34,244.68,384.26,400.76,295.57,427.68,144.2,193.79,192.15,1276.96,1786.99
6/8/01,174.778,963.82,244.469,880.3,331.1722,545.5398,172.58,1190.32,1229.89,481.09,1101.97,514.26,332.8,635.5,1198.08,531.61,1317.57,334.64,1023.42,268.53,545.92,2693.147,3614.646,2801.268,1404.91,2915.502,2623.523,2513.995,101.588,446.6178,497.389,2057.148,2016.611,2784.57,3114.62,668.4691,2586.47,263.9785,213.48,245.25,381,398.25,291.59,416.76,143.59,193.52,193.96,1264.96,1770.21
6/11/01,175.629,966.43,245.1139,881.5,331.6701,545.7438,172.8,1193.28,1235.12,474.35,1098.8,512.34,331.12,632.5,1190.59,524.53,1296.98,332.67,1020.14,265.66,538.24,2655.192,3560.239,2781.279,1392.393,2853.751,2604.225,2476.58,101.037,439.5136,495.515,2024.481,1998.098,2773.88,3082.94,665.1995,2564.6299,262.9071,212.34,245.68,379,393.4,288.12,407.91,141.66,193.91,196.86,1254.39,1755.43
6/12/01,176.498,968.59,245.6009,882.27,331.2823,545.8335,172.96,1195.45,1238.94,467.66,1101.42,513.09,331.1,632.81,1191.64,524.14,1277.7,331.57,1021.04,264.06,530.64,2615.911,3473.626,2783.77,1378.866,2837.326,2607.282,2440.86,100.708,440.1725,495.347,2019.322,1998.25,2779.82,3082.7,664.9589,2566.1699,263.4719,213.99,247.63,377.9,393.14,291.31,406.87,140.55,192.88,197.15,1255.85,1757.48
6/13/01,175.771,968.51,245.5459,882.44,330.6662,545.8378,173.01,1194.95,1237.18,470.57,1095.92,509.35,329.51,628.7,1179.99,521.04,1287.41,331.01,1013.77,263.4,533.89,2647.713,3472.945,2754.697,1377.64,2863.34,2579.678,2457.91,100.55,431.8407,492.687,2007.055,1991.596,2776.55,3059.38,663.8909,2534.79,261.8183,212.71,246.02,375.56,392.47,288.33,394.1,140.78,191.36,192.25,1241.6,1737.94
6/14/01,175.941,970.27,245.9318,883.58,330.0819,546.1042,173.17,1197.99,1240.89,469.29,1079.72,502.07,324.05,617.64,1160.2,509.47,1283.88,329.13,998.56,260.73,532.4,2633.429,3481.466,2708.867,1373.231,2857.837,2536.291,2450.33,100.009,421.5772,485.465,1952.288,1953.307,2740.66,2993.63,652.4769,2490.6799,257.4311,210.88,242.69,369.43,392.89,286.4,377.53,137.55,188.4,186.31,1219.87,1707.56
6/15/01,173.635,969.25,245.6609,883.92,329.2924,546.181,173.24,1197.18,1236.48,465.92,1075.16,502.7,323.59,617.36,1153.14,509.25,1275.99,326.99,993.12,259.15,528.56,2619.336,3442.079,2692.723,1370.166,2848.375,2522.425,2433.954,99.36,418.01,484.794,1947.599,1952.315,2743.26,2996.71,651.1232,2475.4399,255.1439,207.87,243.68,370.36,392.27,286.76,372.73,136.68,184.86,189.18,1214.36,1699.85
6/18/01,172.8,968.91,245.488,884.39,327.1366,546.4065,173.41,1196.51,1233.05,461.53,1076.29,503.99,323.92,615.93,1152.01,505.19,1263.82,320.52,992.96,257.18,523.4,2592.276,3416.147,2679.972,1355.033,2825.919,2511.814,2410.699,97.416,414.149,483.84,1915.684,1934.24,2732.87,2980.91,644.5568,2463.4299,254.5475,206.38,241.33,371.61,394.78,287.89,365.18,135.98,180.3,188.03,1208.43,1691.59
